instance_id,uid,gen_uid,workflow,score,success,is_finish,stop_reason,n_branches,branch_limit_hit,prompt_tokens,gen_tokens,frame_tokens,obs_tokens,comp_in_tokens,comp_gen_tokens,summary_gen_tokens,total_e2e_tokens,turns,tool_calls,branch_calls,forward_passes,cum_prompt_tokens,peak_ctx,mean_ctx,main_ctx_final,main_growth,overlong,empty_think_turns,has_fold,search_calls,open_page_calls,session_time,post_gen,post_obs,post_comp_in,post_comp_gen,post_turns,post_tool_calls,post_passes,post_cum_prompt,post_branch_calls,post_total,pre_gen,pre_obs,pre_comp_in,pre_comp_gen,pre_turns,pre_tool_calls,pre_passes,pre_cum_prompt,pre_branch_calls,pre_total,cell,mode,arm,wf
1124,669dba92-1fa4-4b5c-a308-aedcf9962261,d1e0253d-dd8f-431b-b4cf-8156334d5244,search,0.0,0,0,llm_none,0,0,5100,3640,16,34069,0,0,0,42825,5,5,0,5,120263,37868,24052.6,42828,37725,1,3,0,20,20,977.9525637626648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
787,a6d236ed-48c8-4f72-a8ec-25272f1ea52f,1173d794-b3bd-4251-b2f0-68cea4381069,search,0.0,0,0,llm_none,0,0,5228,4308,18,32463,0,0,0,42017,6,6,0,6,132056,36693,22009.333333333332,42020,36789,1,4,0,4,2,1010.0233154296875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1188,1dc99c71-8c26-46c9-9158-20fa30d33ff7,bb842a7e-08bc-45b5-853d-a19484de7f6e,search,0.0,0,0,llm_none,0,0,5131,2128,18,32951,0,0,0,40228,6,6,0,6,114329,33419,19054.833333333332,40231,35097,1,4,0,4,2,992.165515422821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
562,7bb3c55f-219c-448d-b923-c5e517f2cb92,278aeb3b-cbf3-4470-80f8-3f2fa84a904f,search,0.0,0,0,llm_none,0,0,5152,2860,18,30769,0,0,0,38799,6,6,0,6,124345,33162,20724.166666666668,38802,33647,1,4,0,4,3,1001.5676085948944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
235,2609bcb5-4950-450d-a233-082872584fb3,8cab293a-0743-4552-ba25-ed926932c10f,search,0.0,0,0,llm_none,0,0,5156,836,24,36328,0,0,0,42344,8,8,0,8,165895,36272,20736.875,42347,37188,1,7,0,5,3,1009.4572262763977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
176,d4cf29ff-9ccf-40f2-b726-2b6e9fb97694,0441d577-d4b7-422b-85f6-cc6b2cf78ffa,search,0.0,0,0,llm_none,0,0,5122,1373,18,32936,0,0,0,39449,6,6,0,6,113862,33541,18977.0,39452,34327,1,5,0,4,2,977.7695519924164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
673,daf3e66c-545c-4759-9877-0e2802d2b37e,e9e18496-af17-49eb-8ebf-c6de2b6f328c,search,0.0,0,0,llm_none,0,0,5090,3022,18,31806,0,0,0,39936,6,6,0,6,125014,34599,20835.666666666668,39939,34846,1,3,0,7,0,988.9282023906708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1052,553ef5d0-883f-4e00-a6a3-af5f704efaf3,92ad64d2-a035-454c-bb95-01006ea7e856,search,0.0,0,0,llm_none,0,0,5129,6179,15,27133,0,0,0,38456,5,5,0,5,93772,32719,18754.4,38459,33327,1,3,0,3,2,1010.0970108509064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
562,7bb3c55f-219c-448d-b923-c5e517f2cb92,85bb9a08-5f1b-410a-be5c-975f9242035e,search,0.0,0,0,llm_none,0,0,5152,2804,18,39325,0,0,0,47299,6,6,0,6,141968,36950,23661.333333333332,47302,42147,1,4,0,4,2,1007.0994429588318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1222,859b0aed-23bd-4331-b674-11ec0d25cc9e,009c7a5d-02d8-4cf2-9011-8990e8121265,search,0.0,0,0,llm_none,0,0,5073,1850,21,31146,0,0,0,38090,7,7,0,7,138520,32323,19788.571428571428,38093,33017,1,5,0,5,2,998.2560114860535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
276,2ed61f7c-4668-43da-8264-81e75dd3b80f,fef785d9-93f0-4cec-aee5-e3b415bf0875,search,0.0,0,0,llm_none,0,0,5118,2910,18,31265,0,0,0,39311,6,6,0,6,124115,33951,20685.833333333332,39314,34193,1,3,0,6,0,1008.0909769535065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1209,6cdb7a33-baa3-410f-bfd2-41ca01c2007b,35df4235-7fa2-4e09-ac3c-7eeb775eb5d5,search,0.0,0,0,llm_none,0,0,5126,3182,18,35310,0,0,0,43636,6,6,0,6,130314,37074,21719.0,43639,38510,1,4,0,4,2,1002.1849362850189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1176,6fec5a8d-1488-4e0c-ac7d-efb4032730d0,3ff39704-ab17-435a-b6e1-2f2eb19c8d3a,search,0.0,0,0,llm_none,0,0,5110,850,21,33319,0,0,0,39300,7,7,0,7,133396,33491,19056.571428571428,39303,34190,1,6,0,7,0,1003.6991536617279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1057,2fce960e-7b07-405b-aef7-07f1bed2f4e0,7b4417e0-806f-414d-884f-c23ba9e8e896,search,0.0,0,0,llm_none,0,0,5157,677,24,33367,0,0,0,39225,8,8,0,8,150174,33821,18771.75,39228,34068,1,7,0,8,0,1016.1677587032318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1046,a3af667d-d1a1-4d4a-b4a0-c9f50125ef72,078176e1-35d1-4546-af91-d49ff6a202ca,search,0.0,0,0,llm_none,0,0,5158,2547,21,30461,0,0,0,38187,7,7,0,7,151214,33544,21602.0,38190,33029,1,5,0,4,3,1017.5549461841583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
983,0d16beb3-e59d-465d-9ba7-7b2d73c5dba3,7cbad4f5-c54d-45d2-8494-81ed53168b9f,search,0.0,0,0,llm_none,0,0,5149,1582,21,31527,0,0,0,38279,7,7,0,7,150240,33326,21462.85714285714,38282,33130,1,5,0,5,3,1020.1570191383362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
722,d5bfacea-c13e-4b3c-b304-bc4a32a21b28,5c23deec-97c1-49f5-954f-26a703c5bc7e,search,0.0,0,0,llm_none,0,0,5136,2395,18,32703,0,0,0,40252,6,6,0,6,111395,31754,18565.833333333332,40255,35116,1,4,0,4,2,1000.8313820362091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1204,546958c9-3145-47de-997b-da03d0cc5525,8765e17f-d045-4e92-a055-73ae33e27183,search,0.0,0,0,llm_none,0,0,5142,676,24,32438,0,0,0,38280,8,8,0,8,180526,37397,22565.75,38283,33138,1,7,0,4,4,1007.6369504928589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
661,26b46763-a07a-44b1-a563-83c848a51a8a,60705cf1-5122-4121-b33d-7ce162243177,search,0.0,0,1,finish,0,0,5179,4949,15,23251,0,0,0,33394,5,4,0,5,103998,33394,20799.6,33397,28215,0,1,0,3,1,1005.6593811511993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1188,1dc99c71-8c26-46c9-9158-20fa30d33ff7,92d8ba5a-3800-4037-8ada-c72ea2915a4d,search,0.0,0,0,llm_none,0,0,5131,2767,18,31973,0,0,0,39889,6,6,0,6,126749,34401,21124.833333333332,39892,34758,1,2,0,6,0,1011.1174941062927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
714,d9fae714-d89c-4045-a6b2-4c578f002679,5a4d58ea-eabf-47aa-8689-d63dcc6f383f,search,0.0,0,0,llm_none,0,0,5159,2289,18,35684,0,0,0,43150,6,6,0,6,140523,37001,23420.5,43153,37991,1,4,0,7,0,1005.5828130245209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
287,5429a361-e850-402f-a10b-e6b85d5633dc,a4fd646d-659f-4127-aba3-e76d03d5b9df,search,0.0,0,0,llm_none,0,0,5334,5734,15,28878,0,0,0,39961,5,5,0,5,113548,37705,22709.6,39964,34627,1,3,0,3,2,1019.3537254333496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1195,5aee0502-eb6d-4b0d-b9d6-e59d8bb4d48d,8848e23d-8ea6-4f57-9d7d-6742875c8dca,search,0.0,0,0,llm_none,0,0,5127,793,21,33097,0,0,0,39038,7,7,0,7,148116,34005,21159.428571428572,39041,33911,1,6,0,6,2,1012.4667508602142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
122,bdc661e1-915d-458b-a2dc-14b559a183dc,215c5e96-3059-445c-a286-7e37fdb8505c,search,0.0,0,0,llm_none,0,0,5133,2370,18,31543,0,0,0,39064,6,6,0,6,113649,33467,18941.5,39067,33931,1,4,0,6,0,1004.1559624671936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
875,04521324-d324-4e0d-909e-b3741694b3fc,cabb36a3-752e-4543-bf2e-713778cf9d1c,search,0.0,0,0,llm_none,0,0,5143,1857,21,32536,0,0,0,39557,7,7,0,7,145128,34121,20732.571428571428,39560,34414,1,5,0,6,2,1032.26478266716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
270,08b75733-9f62-48ec-bf73-b3118666bff7,5d44e479-ac6e-4580-ab3d-8e51fe3a01db,search,0.0,0,0,llm_none,0,0,5155,3741,18,29955,0,0,0,38869,6,6,0,6,125062,33891,20843.666666666668,38872,33714,1,4,0,6,0,1024.4806499481201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
176,d4cf29ff-9ccf-40f2-b726-2b6e9fb97694,f6fe0298-d6cf-4edb-a1df-f0f491016aa7,search,0.0,0,0,llm_none,0,0,5122,5356,15,30056,0,0,0,40549,5,5,0,5,101184,34516,20236.8,40552,35427,1,3,0,4,1,1002.3370757102966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
926,e0e237df-2b42-4621-869f-96e10bcc0b9d,d5a0441d-967f-4239-93c6-d9bf12f8b9a2,search,0.0,0,0,llm_none,0,0,5136,5041,15,28901,0,0,0,39093,5,5,0,5,112711,35408,22542.2,39096,33957,1,2,0,5,1,1014.7992022037506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
738,23fc07e4-d019-4d93-a36b-8f6ac184bd06,7ac24cbe-9e78-41fe-ad9b-563cc94c1cf6,search,0.0,0,0,llm_none,0,0,5253,3188,18,31128,0,0,0,39587,6,6,0,6,126048,34075,21008.0,39590,34334,1,4,0,7,0,1011.8960132598877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
297,e3745da3-b02f-4d35-9f88-01ac1d63ab7f,426ab712-eb3a-436b-9b8b-4d0f8e448d8a,search,0.0,0,0,llm_none,0,0,5145,1323,21,31667,0,0,0,38156,7,7,0,7,172275,35442,24610.714285714286,38159,33011,1,6,0,5,18,1028.3091070652008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
768,3b454e98-ab64-4b20-b406-c08936c159e9,a5c85d9d-c8c3-4090-b6f4-31a3e71f2f4b,search,0.0,0,0,llm_none,0,0,5178,5905,15,28372,0,0,0,39470,5,5,0,5,130839,35110,26167.8,39473,34292,1,3,0,4,6,1018.0519850254059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1182,07afb9f4-8441-41b8-9f81-c9eefd9a3dff,c347e4c6-fa56-4117-b1af-2e6498a9514f,search,0.0,0,0,llm_none,0,0,5156,5484,15,29869,0,0,0,40524,5,4,0,5,95234,31738,19046.8,40527,35368,1,2,0,3,1,1027.507840871811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
109,68d4429a-e854-4c68-a1c9-76e9e554c6c9,f8328dfd-ad98-46bb-8a5f-a58a6c7dc6cf,search,0.0,0,0,llm_none,0,0,5141,4921,15,35824,0,0,0,45901,5,5,0,5,117981,36600,23596.2,45904,40760,1,2,0,4,2,1014.4187786579132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1055,06de11d6-9f45-4be4-b5d9-30dfb3ec0118,25b70384-93c6-4921-8457-b5095c8e38de,search,0.0,0,0,llm_none,0,0,5159,3712,18,29677,0,0,0,38566,6,6,0,6,130158,34242,21693.0,38569,33407,1,4,0,7,0,1041.0423707962036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
446,b47a0f83-f075-48a8-88b2-69f8d58c9420,0ef6f568-244b-4d0a-91a0-3c1db9ee368b,search,0.0,0,0,llm_none,0,0,5137,6602,12,31462,0,0,0,43213,4,4,0,4,80429,35910,20107.25,43216,38076,1,0,0,4,0,1014.2333688735962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
97,2caf8485-25db-4a9e-9d82-a04121fe7445,e96625f0-b62a-4572-b563-161ad26e94d3,search,0.0,0,0,llm_none,0,0,5116,2875,18,30265,0,0,0,38274,6,6,0,6,127780,32827,21296.666666666668,38277,33158,1,4,0,7,3,1018.7972722053528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
768,3b454e98-ab64-4b20-b406-c08936c159e9,130b0c9c-33ee-4cab-b56b-1045b1763f57,search,0.0,0,0,llm_none,0,0,5178,2717,18,32920,0,0,0,40833,6,6,0,6,139708,35507,23284.666666666668,40836,35655,1,4,0,9,2,1023.9508581161499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1052,553ef5d0-883f-4e00-a6a3-af5f704efaf3,a94c5b82-c9e9-4826-9cbe-32af5d8a6bb0,search,0.0,0,0,llm_none,0,0,5129,9242,12,29427,0,0,0,43810,4,4,0,4,87293,34782,21823.25,43813,38681,1,1,0,3,1,1045.8562471866608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
645,d1b4db5d-3dde-43be-9684-2e53af66ea20,5fe01f41-5e10-4f0f-b9a9-6663a7aa1199,search,0.0,0,0,llm_none,0,0,5141,1260,21,37302,0,0,0,43724,7,7,0,7,147729,37387,21104.14285714286,43727,38583,1,5,0,5,2,1035.7174124717712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1176,6fec5a8d-1488-4e0c-ac7d-efb4032730d0,260aac1f-5328-4351-a34e-52dba13a1434,search,0.0,0,0,llm_none,0,0,5110,3427,18,30661,0,0,0,39216,6,6,0,6,135572,33940,22595.333333333332,39219,34106,1,4,0,6,2,1036.1247971057892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
886,0593dd56-789a-4de9-84cb-3f36287cfc60,44fd7c71-a4f3-45c6-9ebb-b6edd8849b3d,search,0.0,0,0,llm_none,0,0,5121,2803,18,33913,0,0,0,41855,6,6,0,6,135341,37048,22556.833333333332,41858,36734,1,4,0,6,12,1032.8826920986176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
192,f70cbf73-58ae-4552-ab7b-2b8d6967c217,fd23aa94-651a-4050-92fe-8ed6e867f2e9,search,0.0,0,0,llm_none,0,0,5156,3039,18,31639,0,0,0,39852,6,6,0,6,126275,34130,21045.833333333332,39855,34696,1,4,0,7,0,1027.3792054653168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
276,2ed61f7c-4668-43da-8264-81e75dd3b80f,2c672a1b-dbe8-4d8b-a463-98ae67e9d990,search,0.0,0,0,llm_none,0,0,5118,1980,21,34961,0,0,0,42080,7,7,0,7,140099,33041,20014.14285714286,42083,36962,1,5,0,4,3,1045.4476025104523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
625,dfe0afb2-dd4d-4da4-9e81-f2c0c14de507,9ff390e7-c27b-4411-a0d1-9e0e5c13242e,search,0.0,0,1,finish,0,0,5245,2407,18,24645,0,0,0,32315,6,5,0,6,139165,32315,23194.166666666668,32318,27070,0,5,0,5,11,1032.9307725429535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
731,d9664cc9-5a4e-44d3-8144-f5f7c5ddc64b,6110f0d3-15d4-4979-8a31-3a8d0c222037,search,0.0,0,0,llm_none,0,0,5195,3309,18,34297,0,0,0,42819,6,6,0,6,134730,36883,22455.0,42822,37624,1,3,0,6,0,1032.105101108551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
976,90fb8130-cd07-4871-8948-69b93598aff2,a4f53f15-bee8-469e-bb48-03b12450b247,search,0.0,0,0,llm_none,0,0,5120,3542,18,33053,0,0,0,41733,6,6,0,6,121537,32217,20256.166666666668,41736,36613,1,3,0,3,3,1034.4449515342712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
351,a35ea0c1-f773-4da2-a9fc-cbff2b9243ec,88b34f27-c253-4fd6-ab54-ddb563767771,search,0.0,0,0,llm_none,0,0,5154,3404,18,32983,0,0,0,41559,6,6,0,6,152880,37643,25480.0,41562,36405,1,4,0,9,0,1046.7142112255096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
1236,685aaf8f-fc2d-4189-938d-69ffa1ca0df2,1f5d9ea5-2ebd-4e64-96b6-59b067d63e64,search,0.0,0,0,llm_none,0,0,5112,3494,18,30626,0,0,0,39250,6,6,0,6,127692,34231,21282.0,39253,34138,1,3,0,7,0,1045.4393055438995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
287,5429a361-e850-402f-a10b-e6b85d5633dc,e586917b-2e9e-4596-a6c0-f25b0f0d4267,search,0.0,0,0,llm_none,0,0,5334,4050,18,33872,0,0,0,43274,6,6,0,6,127712,32338,21285.333333333332,43277,37940,1,4,0,3,3,1055.1573877334595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
581,b8cc14fa-8217-4bdd-af25-506bd9e8cabf,b685f820-f7a9-4142-a608-19cedee37adf,search,0.0,0,0,llm_none,0,0,5186,1982,21,31433,0,0,0,38622,7,7,0,7,174547,34382,24935.285714285714,38625,33436,1,5,0,5,3,1053.2203109264374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
52,881683c5-8e6d-45d5-89f5-eeea55627239,abe718b2-fd52-413b-b05e-f62f74a03e7a,search,1.0,1,1,finish,0,0,5163,4319,18,22636,0,0,0,32136,6,5,0,6,139670,32136,23278.333333333332,32139,26973,0,4,0,5,11,1052.0288705825806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
724,a56e0a1c-8c2b-471d-89bf-a62c4e87f24f,97321838-375b-4f6f-8c99-c96403f87b34,search,0.0,0,0,llm_none,0,0,5148,3698,18,31494,0,0,0,40358,6,6,0,6,161778,35870,26963.0,40361,35210,1,4,0,5,3,1047.6151733398438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
138,012110ff-0e24-447e-bd50-4f26f1b91f5d,21311bbe-a09f-4cb9-9e7f-cb349a8fd806,search,0.0,0,0,llm_none,0,0,5219,3603,18,30728,0,0,0,39568,6,6,0,6,114986,30822,19164.333333333332,39571,34349,1,4,0,4,3,1046.4572973251343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
500,7ae0da2d-d53e-4d66-9dec-9ec20c7c5232,4fa3dc7b-71fa-4ef6-b641-917d917193c3,search,0.0,0,0,llm_none,0,0,5101,4406,18,30904,0,0,0,40429,6,6,0,6,137200,35570,22866.666666666668,40432,35328,1,4,0,4,2,1072.1817107200623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
815,8057317f-0cb0-4c1c-a616-ed030a2abb4f,b7c1cc13-2290-4285-881d-9782c8ca2d3e,search,0.0,0,0,llm_none,0,0,5144,1860,24,32050,0,0,0,39078,8,8,0,8,148793,33394,18599.125,39081,33934,1,6,0,5,3,1080.2793655395508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
714,d9fae714-d89c-4045-a6b2-4c578f002679,a66c553f-c7d0-40e2-9c91-b5157a732c38,search,0.0,0,0,llm_none,0,0,5159,3849,18,31523,0,0,0,40549,6,6,0,6,131513,35301,21918.833333333332,40552,35390,1,4,0,6,0,1056.2908926010132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
128,8839fad9-5099-4768-8fa8-193bb5b9a997,7c6260f8-cd6b-4b11-b41d-071d8ab2891d,search,0.0,0,0,llm_none,0,0,5131,3545,18,31372,0,0,0,40066,6,6,0,6,133945,34586,22324.166666666668,40069,34935,1,4,0,7,3,1052.6901350021362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
176,d4cf29ff-9ccf-40f2-b726-2b6e9fb97694,91d1084c-3cda-4562-9840-1b5e1e3deac5,search,0.0,0,0,llm_none,0,0,5122,3822,18,32460,0,0,0,41422,6,6,0,6,136540,36382,22756.666666666668,41425,36300,1,3,0,5,1,1051.824234008789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
587,b6196991-b1f3-4372-a44f-f9d746dfe3d3,f8c1563d-fbd3-42e4-96a5-c8b063d875c6,search,0.0,0,0,llm_none,0,0,5117,4217,18,29521,0,0,0,38873,6,6,0,6,140015,33726,23335.833333333332,38876,33756,1,4,0,8,7,1071.6365945339203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
925,394b86cf-a106-4a41-b3c7-3855b2d2b50a,91f0921e-9d85-4f85-afdf-f41c49285052,search,0.0,0,0,llm_none,0,0,5089,1668,21,33755,0,0,0,40533,7,7,0,7,147365,34683,21052.14285714286,40536,35444,1,5,0,4,3,1065.3211650848389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
244,ea1de111-7198-434a-8312-1014cee0a631,0be897cf-ee28-46b7-b642-1e99ce5bdfd7,search,0.0,0,0,llm_none,0,0,5150,1256,24,36563,0,0,0,42993,8,8,0,8,149331,37427,18666.375,42996,37843,1,6,0,8,0,1086.9018936157227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,base_nofold,t1n4,norl,nobranch
